row_id,project_mode,app_type,monthly_users,expected_concurrent_users,requests_per_user_min,estimated_rps,peak_rps,budget_usd,storage_gb,performance_score,performance_available,cdn_present,database_intensity,api_intensity,realtime_required,realtime_connections,background_jobs,media_heavy,growth_rate,operational_skill,availability_level,high_availability,traffic_pattern,multi_region_required,autoscaling_required,managed_database_preferred,recommended_vcpu,recommended_ram_gb
WH-02655,PLANNED,API_SERVICE,16822,229,18.6,70.99,96.55,58.72,147.3,,0,1,MEDIUM,HIGH,0,0,0,1,RAPID,ADVANCED,99.9,0,NORMAL,0,0,0,8,16
WH-02656,LIVE_URL,SAAS,1580112,4210,17.04,1195.64,4089.09,942.95,36.0,68.1,1,1,HIGH,MEDIUM,0,0,0,0,SLOW,BEGINNER,99.95,1,EVENT_DRIVEN,0,1,1,32,64
WH-02657,PLANNED,CORPORATE,49043,8,4.5,0.6,1.04,31.16,56.6,,0,0,LOW,LOW,0,0,0,0,STABLE,BEGINNER,99.9,0,EVENING,0,0,0,2,4
WH-02658,PLANNED,BLOG,5453,69,4.91,5.65,10.78,23.8,47.4,,0,0,LOW,MEDIUM,0,0,1,0,MEDIUM,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,0,2,4
WH-02659,PLANNED,API_SERVICE,334625,4528,26.21,1977.98,2966.97,381.49,51.7,,0,0,LOW,HIGH,0,0,1,0,SLOW,INTERMEDIATE,99.9,0,NORMAL,0,1,1,32,32
WH-02660,PLANNED,API_SERVICE,50896,201,25.44,85.22,121.87,37.33,117.0,,0,0,MEDIUM,VERY_HIGH,1,122,1,0,RAPID,INTERMEDIATE,99.95,1,NORMAL,0,0,0,16,32
WH-02661,LIVE_URL,SAAS,178968,2167,21.9,790.95,2270.04,328.02,32.9,72.7,1,1,HIGH,MEDIUM,0,0,1,0,MEDIUM,BEGINNER,99.99,1,EVENT_DRIVEN,1,1,0,32,64
WH-02662,LIVE_URL,PORTFOLIO,16212,3,3.07,0.15,0.26,17.16,24.5,59.2,1,0,LOW,LOW,0,0,0,0,SLOW,BEGINNER,99.5,0,WEEKEND,0,0,0,2,4
WH-02663,NEW_IDEA,CORPORATE,2039,6,4.3,0.43,0.6,10.94,49.1,,0,1,LOW,LOW,0,0,0,0,STABLE,BEGINNER,BASIC,0,BUSINESS_HOURS,0,0,0,2,4
WH-02664,NEW_IDEA,MARKETPLACE,787222,2236,19.9,741.61,949.26,303.35,53.3,,0,0,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,NORMAL,1,0,0,32,64
WH-02665,LIVE_URL,SAAS,9407,218,5.47,19.87,60.42,21.9,70.2,62.4,1,1,VERY_HIGH,VERY_HIGH,1,105,0,0,MEDIUM,BEGINNER,99.5,0,SEASONAL,0,0,0,8,16
WH-02666,LIVE_URL,CORPORATE,19639,100,1.53,2.55,8.7,8.65,21.1,97.5,1,0,LOW,LOW,0,0,0,0,MEDIUM,ADVANCED,99.9,0,EVENT_DRIVEN,0,0,1,1,4
WH-02667,PLANNED,CORPORATE,68684,54,3.54,3.19,5.26,32.2,59.8,,0,1,LOW,LOW,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,WEEKEND,0,0,0,2,4
WH-02668,NEW_IDEA,BLOG,53898,8,1.99,0.27,0.44,16.08,10.9,,0,1,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,EVENING,0,0,0,2,4
WH-02669,PLANNED,ECOMMERCE,70238,73,5.9,7.18,10.27,23.38,33.0,,0,0,HIGH,HIGH,0,0,1,0,SLOW,INTERMEDIATE,99.95,1,WEEKEND,0,0,0,2,8
WH-02670,LIVE_URL,API_SERVICE,1202566,2653,17.56,776.44,1017.14,247.41,18.4,67.3,1,0,LOW,VERY_HIGH,0,0,0,0,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,1,0,32,32
WH-02671,LIVE_URL,SAAS,429281,328,6.05,33.07,64.49,23.0,66.7,65.8,1,0,HIGH,HIGH,0,0,1,0,RAPID,BEGINNER,99.9,0,EVENING,0,0,1,4,8
WH-02672,NEW_IDEA,API_SERVICE,554073,3789,25.88,1634.32,3170.58,681.74,62.7,,0,0,MEDIUM,VERY_HIGH,0,0,1,1,RAPID,INTERMEDIATE,99.9,0,SEASONAL,1,0,1,32,64
WH-02673,PLANNED,MARKETPLACE,242397,122,15.8,32.13,57.51,42.38,749.3,,0,0,HIGH,VERY_HIGH,0,0,1,1,RAPID,BEGINNER,99.9,0,EVENING,0,0,0,4,8
WH-02674,PLANNED,MARKETPLACE,756947,412,7.73,53.08,84.4,61.92,165.6,,0,0,HIGH,HIGH,0,0,1,0,SLOW,INTERMEDIATE,99.95,1,EVENING,0,0,1,8,16
WH-02675,PLANNED,API_SERVICE,65179,144,18.63,44.71,51.87,61.82,30.5,,0,0,MEDIUM,VERY_HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,NORMAL,0,1,0,4,8
WH-02676,LIVE_URL,BLOG,3717,29,1.84,0.89,1.24,12.6,24.5,87.9,1,0,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,BASIC,0,NORMAL,0,0,0,2,4
WH-02677,LIVE_URL,API_SERVICE,177022,4518,31.01,2335.05,3829.49,1230.29,123.9,66.9,1,0,MEDIUM,HIGH,0,0,1,1,MEDIUM,INTERMEDIATE,99.95,1,WEEKEND,0,0,0,32,64
WH-02678,NEW_IDEA,MARKETPLACE,226297,2999,14.18,708.76,1793.17,66.18,100.1,,0,1,HIGH,HIGH,0,0,0,1,RAPID,ADVANCED,99.5,0,EVENT_DRIVEN,1,1,1,32,64
WH-02679,PLANNED,MARKETPLACE,38397,959,16.38,261.81,696.41,143.89,39.0,,0,1,HIGH,HIGH,0,0,0,0,SLOW,BEGINNER,99.95,1,EVENT_DRIVEN,0,0,1,32,64
WH-02680,PLANNED,SAAS,65789,61,7.69,7.82,29.24,20.91,146.1,,0,1,VERY_HIGH,MEDIUM,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,2,16
WH-02681,PLANNED,MEDIA_STREAMING,549880,651,5.05,54.79,93.15,68.08,95.7,,0,1,MEDIUM,MEDIUM,0,0,0,1,SLOW,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,0,4,8
WH-02682,PLANNED,ECOMMERCE,696182,3475,15.82,916.24,3170.2,419.69,710.2,,0,1,HIGH,MEDIUM,0,0,0,1,RAPID,INTERMEDIATE,99.95,1,EVENT_DRIVEN,1,0,1,32,64
WH-02683,LIVE_URL,SAAS,11989,282,19.08,89.68,171.28,25.12,67.9,60.1,1,0,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.99,1,BUSINESS_HOURS,0,0,1,16,32
WH-02684,LIVE_URL,SAAS,5227,71,15.1,17.87,35.74,18.63,14.9,61.0,1,0,HIGH,VERY_HIGH,0,0,0,0,SLOW,BEGINNER,99.9,0,EVENING,0,0,0,2,8
WH-02685,LIVE_URL,SAAS,861155,479,16.44,131.25,179.81,23.69,52.7,90.1,1,1,HIGH,VERY_HIGH,0,0,0,0,RAPID,ADVANCED,99.99,1,NORMAL,0,0,0,16,32
WH-02686,LIVE_URL,API_SERVICE,254503,3365,32.83,1841.22,2467.23,379.36,106.8,,0,1,MEDIUM,VERY_HIGH,0,0,1,0,RAPID,ADVANCED,99.9,0,NORMAL,0,0,1,32,64
WH-02687,LIVE_URL,INTERNAL_BUSINESS,10754,7,9.35,1.09,1.97,17.79,49.8,,0,0,MEDIUM,MEDIUM,0,0,0,0,SLOW,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,0,2,4
WH-02688,PLANNED,CORPORATE,3536,62,3.93,4.06,9.79,25.22,10.0,,0,0,LOW,LOW,0,0,0,0,SLOW,BEGINNER,99.99,1,SEASONAL,0,0,1,2,4
WH-02689,LIVE_URL,SAAS,815031,6468,16.02,1726.96,2711.32,228.18,154.5,78.0,1,0,VERY_HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,1,32,64
WH-02690,LIVE_URL,ECOMMERCE,178432,79,5.07,6.68,10.35,10.69,39.2,71.2,1,0,VERY_HIGH,MEDIUM,0,0,1,0,MEDIUM,BEGINNER,99.95,1,EVENING,0,1,1,2,16
WH-02691,LIVE_URL,BLOG,22352,7,1.51,0.18,0.33,27.35,24.5,52.3,1,0,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,99.9,0,EVENING,0,0,1,2,4
WH-02692,LIVE_URL,BLOG,33045,13,2.42,0.52,0.84,8.0,35.5,64.7,1,0,LOW,LOW,0,0,0,1,SLOW,INTERMEDIATE,BASIC,0,BUSINESS_HOURS,0,0,0,1,4
WH-02693,LIVE_URL,BLOG,27020,41,1.97,1.35,1.93,8.61,33.4,76.5,1,0,LOW,LOW,0,0,0,0,MEDIUM,BEGINNER,99.99,1,NORMAL,0,0,0,2,4
WH-02694,LIVE_URL,EDUCATION,49980,204,10.83,36.82,55.23,15.08,15.1,69.7,1,0,LOW,MEDIUM,0,0,1,0,STABLE,BEGINNER,99.9,0,NORMAL,0,0,0,2,4
WH-02695,PLANNED,SAAS,633768,7288,21.63,2627.32,4519.0,300.88,29.8,,0,1,HIGH,VERY_HIGH,1,5901,0,0,SLOW,BEGINNER,99.9,0,EVENING,1,0,0,32,64
WH-02696,PLANNED,SAAS,1278695,6095,19.08,1938.21,2868.55,216.77,90.3,,0,0,HIGH,HIGH,0,0,0,0,SLOW,BEGINNER,99.5,0,NORMAL,0,1,0,32,64
WH-02697,LIVE_URL,COMMUNITY,34961,767,7.08,90.51,133.95,84.54,47.9,87.5,1,1,MEDIUM,MEDIUM,0,0,0,0,STABLE,INTERMEDIATE,99.95,1,BUSINESS_HOURS,0,1,1,8,16
WH-02698,LIVE_URL,BLOG,2926,11,2.94,0.54,0.7,10.6,22.2,86.9,1,0,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.9,0,NORMAL,0,0,1,1,4
WH-02699,PLANNED,ECOMMERCE,114868,841,9.52,133.44,180.14,57.03,116.5,,0,1,HIGH,HIGH,0,0,0,1,STABLE,ADVANCED,99.5,0,NORMAL,0,0,1,8,16
WH-02700,LIVE_URL,MARKETPLACE,705027,3615,19.76,1190.54,3857.35,517.04,53.8,67.8,1,0,VERY_HIGH,HIGH,0,0,0,0,MEDIUM,ADVANCED,99.9,0,SEASONAL,1,1,0,32,64
WH-02701,PLANNED,MARKETPLACE,516299,681,18.68,212.02,307.43,25.68,72.2,,0,1,HIGH,VERY_HIGH,0,0,1,0,SLOW,ADVANCED,99.9,0,EVENING,0,0,1,32,64
WH-02702,NEW_IDEA,MARKETPLACE,925397,3713,14.83,917.73,2652.24,234.33,226.1,,0,0,HIGH,HIGH,0,0,1,1,SLOW,ADVANCED,BASIC,0,SEASONAL,0,0,0,32,64
WH-02703,LIVE_URL,SAAS,300192,4912,16.11,1318.87,1740.91,115.99,251.5,,0,1,HIGH,VERY_HIGH,1,3488,0,0,MEDIUM,ADVANCED,99.99,1,NORMAL,1,1,0,32,64
WH-02704,NEW_IDEA,CORPORATE,3174,25,4.62,1.93,3.75,12.42,23.6,,0,1,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,EVENING,0,0,0,2,4
WH-02705,PLANNED,API_SERVICE,641026,2761,19.07,877.54,2816.9,206.16,64.7,,0,1,HIGH,VERY_HIGH,0,0,0,0,SLOW,INTERMEDIATE,99.99,1,SEASONAL,1,0,1,32,64
WH-02706,PLANNED,SAAS,257345,6028,20.65,2074.64,2904.49,465.68,78.3,,0,0,VERY_HIGH,HIGH,0,0,1,0,MEDIUM,ADVANCED,BASIC,0,EVENING,0,1,0,32,64
WH-02707,LIVE_URL,CORPORATE,3587,7,3.64,0.42,0.55,38.12,70.3,80.1,1,1,LOW,LOW,0,0,0,0,STABLE,ADVANCED,BASIC,0,NORMAL,0,0,1,1,4
WH-02708,NEW_IDEA,PORTFOLIO,1276,20,2.26,0.75,0.98,8.0,33.5,,0,1,LOW,LOW,0,0,1,0,RAPID,BEGINNER,99.9,0,NORMAL,0,0,0,2,4
WH-02709,LIVE_URL,MARKETPLACE,406222,3565,15.68,931.65,2878.81,474.26,25.4,69.8,1,0,HIGH,HIGH,1,2333,1,0,RAPID,BEGINNER,99.95,1,SEASONAL,0,1,1,32,64
WH-02710,LIVE_URL,API_SERVICE,9578,68,10.44,11.83,21.89,34.38,153.2,71.2,1,0,HIGH,VERY_HIGH,0,0,0,0,MEDIUM,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,1,2,8
WH-02711,PLANNED,SAAS,349178,3598,19.52,1170.55,3979.87,586.13,1955.6,,0,0,VERY_HIGH,HIGH,1,2174,1,1,STABLE,BEGINNER,99.95,1,EVENT_DRIVEN,0,1,1,32,64
WH-02712,PLANNED,CORPORATE,5633,45,2.36,1.77,3.06,28.6,15.7,,0,0,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,1,2,4
WH-02713,PLANNED,MARKETPLACE,35167,211,6.8,23.91,48.3,12.83,56.5,,0,1,HIGH,HIGH,0,0,1,0,RAPID,BEGINNER,99.9,0,EVENING,1,0,1,4,8
WH-02714,PLANNED,CORPORATE,11347,8,5.65,0.75,2.82,24.04,10.8,,0,1,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.9,0,EVENT_DRIVEN,0,0,1,2,4
WH-02715,NEW_IDEA,ECOMMERCE,122345,1936,15.35,495.29,1253.09,123.94,109.4,,0,0,HIGH,HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.9,0,SEASONAL,0,1,0,32,64
WH-02716,LIVE_URL,SAAS,1441820,30,15.73,7.87,12.11,19.15,68.9,46.1,1,1,HIGH,VERY_HIGH,1,24,1,0,MEDIUM,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,0,2,8
WH-02717,PLANNED,BLOG,2591,45,2.71,2.03,2.74,45.86,47.6,,0,0,LOW,LOW,0,0,0,0,SLOW,INTERMEDIATE,99.95,1,EVENING,0,0,1,2,4
WH-02718,NEW_IDEA,MEDIA_STREAMING,413591,79,3.64,4.79,8.2,21.89,103.8,,0,0,LOW,MEDIUM,0,0,1,1,SLOW,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,0,1,4
WH-02719,LIVE_URL,MARKETPLACE,1061937,4362,9.58,696.47,1260.6,189.79,91.2,68.7,1,1,HIGH,HIGH,1,884,0,0,RAPID,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,1,1,32,64
WH-02720,LIVE_URL,MARKETPLACE,525724,3593,13.65,817.41,2264.22,504.79,436.6,50.8,1,1,HIGH,HIGH,0,0,1,1,SLOW,ADVANCED,99.95,1,EVENT_DRIVEN,1,0,1,32,64
WH-02721,LIVE_URL,PORTFOLIO,29983,27,3.09,1.39,2.09,35.34,34.9,,0,0,LOW,LOW,0,0,0,0,SLOW,INTERMEDIATE,99.5,0,NORMAL,0,0,0,2,4
WH-02722,PLANNED,EDUCATION,5573,13,5.4,1.17,2.67,20.76,202.6,,0,0,HIGH,MEDIUM,0,0,0,1,MEDIUM,INTERMEDIATE,99.5,0,SEASONAL,0,1,1,2,8
WH-02723,LIVE_URL,MARKETPLACE,1290358,4908,7.56,618.41,1026.56,328.62,43.2,86.6,1,1,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.99,1,EVENING,0,1,0,32,64
WH-02724,LIVE_URL,CORPORATE,7290,41,5.46,3.73,5.75,13.34,41.7,67.6,1,1,LOW,LOW,0,0,1,1,RAPID,INTERMEDIATE,99.99,1,WEEKEND,0,0,0,2,4
WH-02725,NEW_IDEA,SAAS,260690,2492,13.59,564.44,795.86,313.62,48.8,,0,0,HIGH,VERY_HIGH,0,0,1,0,MEDIUM,ADVANCED,99.99,1,NORMAL,0,0,1,32,64
WH-02726,PLANNED,API_SERVICE,1044415,5171,18.73,1614.21,2324.47,335.15,16.4,,0,0,MEDIUM,HIGH,1,1347,1,0,RAPID,ADVANCED,99.95,1,WEEKEND,0,1,1,32,64
WH-02727,NEW_IDEA,BLOG,6318,94,2.53,3.96,6.74,15.22,37.5,,0,1,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,99.9,0,EVENING,0,0,1,1,4
WH-02728,NEW_IDEA,PORTFOLIO,16107,22,3.23,1.18,2.04,39.01,20.8,,0,1,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.9,0,WEEKEND,0,1,0,2,4
WH-02729,PLANNED,EDUCATION,174642,71,8.01,9.48,30.33,14.35,16.3,,0,0,MEDIUM,MEDIUM,0,0,0,0,MEDIUM,BEGINNER,99.9,0,SEASONAL,0,0,1,1,4
WH-02730,NEW_IDEA,BLOG,6610,46,4.38,3.36,6.85,32.73,31.3,,0,0,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,1,4
WH-02731,NEW_IDEA,CORPORATE,2227,27,4.86,2.19,4.53,21.99,36.7,,0,0,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,BASIC,0,EVENING,0,0,1,1,4
WH-02732,NEW_IDEA,API_SERVICE,1275998,3085,29.53,1518.33,2505.25,337.03,75.6,,0,1,MEDIUM,VERY_HIGH,0,0,1,0,RAPID,ADVANCED,99.99,1,WEEKEND,0,0,0,32,64
WH-02733,PLANNED,MARKETPLACE,278902,2285,19.38,738.05,2369.16,550.46,289.7,,0,1,HIGH,HIGH,0,0,1,1,MEDIUM,ADVANCED,99.5,0,EVENT_DRIVEN,0,1,1,32,64
WH-02734,LIVE_URL,SAAS,253931,3079,10.74,551.14,655.86,80.94,31.8,74.8,1,1,HIGH,HIGH,0,0,1,0,SLOW,ADVANCED,99.9,0,NORMAL,0,1,1,32,64
WH-02735,NEW_IDEA,INTERNAL_BUSINESS,467,4,9.0,0.6,0.95,13.0,34.0,,0,1,MEDIUM,MEDIUM,0,0,1,0,RAPID,BEGINNER,99.9,0,EVENING,0,0,1,2,4
WH-02736,PLANNED,BLOG,13133,12,3.81,0.76,1.07,22.75,87.2,,0,0,LOW,LOW,0,0,0,1,SLOW,INTERMEDIATE,99.5,0,BUSINESS_HOURS,0,0,0,1,4
WH-02737,PLANNED,BLOG,54266,7,1.78,0.21,0.27,8.43,10.3,,0,0,LOW,LOW,0,0,0,0,SLOW,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,0,2,4
WH-02738,LIVE_URL,ECOMMERCE,36014,136,8.83,20.01,36.63,38.76,114.1,99.0,1,0,VERY_HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,1,4,16
WH-02739,LIVE_URL,SAAS,1245333,3417,16.94,964.73,2865.26,654.22,59.7,74.0,1,0,HIGH,HIGH,0,0,1,0,SLOW,BEGINNER,99.9,0,EVENT_DRIVEN,1,0,1,32,64
WH-02740,NEW_IDEA,PORTFOLIO,3280,13,2.45,0.53,0.83,30.43,75.5,,0,1,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,1,1,2
WH-02741,LIVE_URL,SAAS,8510,60,12.13,12.13,26.56,25.72,57.0,74.9,1,0,HIGH,HIGH,0,0,1,0,SLOW,BEGINNER,99.95,1,EVENT_DRIVEN,0,0,0,2,8
WH-02742,LIVE_URL,SAAS,630047,204,15.58,52.97,101.18,21.71,54.9,70.1,1,0,HIGH,HIGH,0,0,0,0,SLOW,BEGINNER,99.9,0,EVENING,0,0,1,4,8
WH-02743,LIVE_URL,ECOMMERCE,296972,43,10.48,7.51,14.35,9.71,92.8,65.1,1,0,MEDIUM,HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.5,0,BUSINESS_HOURS,0,0,1,2,4
WH-02744,LIVE_URL,SAAS,534408,117,6.94,13.53,47.09,17.34,113.4,59.0,1,0,HIGH,HIGH,1,51,0,0,RAPID,INTERMEDIATE,99.99,1,SEASONAL,0,0,0,4,8
WH-02745,PLANNED,MEDIA_STREAMING,1151584,54,3.66,3.29,4.84,26.25,31.0,,0,0,LOW,MEDIUM,0,0,0,1,SLOW,BEGINNER,99.5,0,WEEKEND,0,0,0,1,4
WH-02746,PLANNED,CORPORATE,9920,151,3.81,9.59,19.18,21.32,39.9,,0,0,LOW,LOW,0,0,0,0,SLOW,BEGINNER,99.9,0,SEASONAL,0,0,0,2,4
WH-02747,PLANNED,MARKETPLACE,51005,408,15.51,105.47,141.33,58.37,206.8,,0,0,HIGH,HIGH,0,0,0,0,STABLE,INTERMEDIATE,99.95,1,NORMAL,0,0,0,8,16
WH-02748,NEW_IDEA,ECOMMERCE,20746,326,13.88,75.41,109.35,69.09,433.7,,0,1,HIGH,HIGH,0,0,0,1,MEDIUM,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,1,8,16
WH-02749,PLANNED,SAAS,619354,2264,17.18,648.26,1147.42,353.81,32.1,,0,1,VERY_HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.5,0,BUSINESS_HOURS,0,1,0,32,64
WH-02750,NEW_IDEA,SAAS,1436420,7459,10.04,1248.14,2396.43,549.26,49.5,,0,1,MEDIUM,MEDIUM,1,2024,1,0,SLOW,INTERMEDIATE,99.95,1,WEEKEND,1,1,0,32,64
WH-02751,LIVE_URL,ECOMMERCE,136843,607,11.92,120.59,159.18,114.75,814.9,66.5,1,0,VERY_HIGH,HIGH,0,0,0,1,STABLE,INTERMEDIATE,99.9,0,NORMAL,0,0,0,16,32
WH-02752,NEW_IDEA,ECOMMERCE,262997,2200,13.77,504.9,716.96,496.66,46.2,,0,0,HIGH,HIGH,0,0,1,0,MEDIUM,ADVANCED,99.99,1,WEEKEND,0,1,0,32,64
WH-02753,PLANNED,PORTFOLIO,5558,4,3.71,0.25,0.44,15.57,27.3,,0,0,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,99.99,1,EVENING,0,0,1,2,4
WH-02754,LIVE_URL,MARKETPLACE,431551,4611,18.73,1439.4,1698.49,272.92,288.0,83.8,1,1,HIGH,HIGH,0,0,1,1,RAPID,ADVANCED,99.95,1,NORMAL,0,1,0,32,64
WH-02755,LIVE_URL,BLOG,21289,62,4.54,4.69,9.85,16.03,65.8,79.9,1,1,LOW,LOW,0,0,0,0,STABLE,ADVANCED,99.95,1,WEEKEND,0,0,0,2,4
WH-02756,PLANNED,SAAS,35197,710,20.14,238.32,419.45,28.22,48.8,,0,0,HIGH,HIGH,1,165,1,0,MEDIUM,BEGINNER,99.9,0,SEASONAL,0,0,1,32,64
WH-02757,LIVE_URL,COMMUNITY,126706,66,4.18,4.6,14.94,18.32,72.9,86.0,1,0,MEDIUM,MEDIUM,1,37,0,0,MEDIUM,ADVANCED,BASIC,0,EVENT_DRIVEN,0,0,1,1,4
WH-02758,PLANNED,API_SERVICE,121022,56,15.97,14.91,18.48,21.28,13.3,,0,0,LOW,VERY_HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.99,1,NORMAL,0,1,0,2,8
WH-02759,NEW_IDEA,BLOG,9172,16,3.26,0.87,1.41,49.86,157.1,,0,1,LOW,LOW,0,0,0,1,RAPID,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,1,1,4
WH-02760,LIVE_URL,SAAS,720270,3083,17.3,888.93,3271.27,360.1,19.2,72.0,1,1,MEDIUM,VERY_HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.95,1,EVENT_DRIVEN,0,0,0,32,64
WH-02761,PLANNED,BLOG,13652,13,4.0,0.87,1.28,11.86,47.3,,0,0,LOW,LOW,0,0,0,0,MEDIUM,BEGINNER,99.5,0,NORMAL,0,0,0,2,4
WH-02762,PLANNED,SAAS,25576,388,22.79,147.38,275.59,147.01,26.0,,0,1,HIGH,HIGH,0,0,1,0,MEDIUM,ADVANCED,99.99,1,WEEKEND,1,0,1,16,32
WH-02763,PLANNED,API_SERVICE,414150,4880,15.86,1289.95,2799.18,173.38,63.5,,0,0,MEDIUM,HIGH,0,0,0,0,MEDIUM,ADVANCED,99.5,0,EVENT_DRIVEN,0,1,0,32,64
WH-02764,LIVE_URL,SAAS,1682178,1792,12.72,379.9,725.62,196.22,177.7,74.2,1,0,VERY_HIGH,VERY_HIGH,0,0,0,0,MEDIUM,ADVANCED,99.95,1,BUSINESS_HOURS,1,0,0,32,64
WH-02765,NEW_IDEA,SAAS,910252,52,6.23,5.4,14.85,14.39,23.9,,0,0,MEDIUM,HIGH,0,0,0,0,STABLE,ADVANCED,99.95,1,SEASONAL,1,0,0,2,8
WH-02766,NEW_IDEA,CORPORATE,77406,5,4.26,0.35,0.42,16.05,374.5,,0,1,LOW,MEDIUM,0,0,0,1,RAPID,BEGINNER,99.5,0,NORMAL,0,1,1,2,4
WH-02767,LIVE_URL,SAAS,848237,5501,17.95,1645.72,2419.2,261.41,76.6,71.9,1,0,HIGH,VERY_HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,NORMAL,1,0,0,32,64
WH-02768,PLANNED,CORPORATE,20428,63,5.49,5.76,11.47,42.34,11.7,,0,0,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,0,2,4
WH-02769,LIVE_URL,NEWS,596157,7260,8.17,988.57,2451.65,317.71,27.7,71.7,1,1,MEDIUM,HIGH,0,0,0,0,RAPID,BEGINNER,99.5,0,EVENT_DRIVEN,1,1,0,32,64
WH-02770,LIVE_URL,SAAS,295463,3865,21.89,1410.08,4061.03,357.9,97.8,79.5,1,1,MEDIUM,VERY_HIGH,0,0,0,0,SLOW,BEGINNER,99.9,0,EVENT_DRIVEN,1,0,0,32,64
WH-02771,LIVE_URL,BLOG,52633,6,4.59,0.46,0.66,19.93,10.0,69.6,1,1,LOW,LOW,0,0,1,0,MEDIUM,BEGINNER,99.9,0,NORMAL,0,0,0,1,4
WH-02772,PLANNED,MARKETPLACE,1293350,5083,9.0,762.45,2256.85,563.8,644.1,,0,1,VERY_HIGH,VERY_HIGH,1,3838,1,1,RAPID,INTERMEDIATE,99.9,0,SEASONAL,0,1,0,32,64
WH-02773,NEW_IDEA,SAAS,831323,3910,15.41,1004.22,1777.47,280.12,103.4,,0,1,HIGH,HIGH,0,0,0,0,MEDIUM,INTERMEDIATE,99.99,1,EVENING,1,1,0,32,64
WH-02774,LIVE_URL,ECOMMERCE,278442,171,14.44,41.15,88.48,47.19,192.8,55.5,1,0,HIGH,HIGH,0,0,0,1,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,4,8
WH-02775,LIVE_URL,PORTFOLIO,1637,45,1.58,1.19,4.09,28.49,27.8,76.4,1,0,LOW,LOW,0,0,1,0,SLOW,BEGINNER,99.9,0,SEASONAL,0,1,1,2,4
WH-02776,NEW_IDEA,API_SERVICE,825049,4175,14.6,1015.92,3962.07,716.72,32.0,,0,0,MEDIUM,VERY_HIGH,0,0,1,0,STABLE,BEGINNER,99.95,1,EVENT_DRIVEN,0,1,1,32,64
WH-02777,LIVE_URL,API_SERVICE,662489,4141,21.27,1467.98,2157.94,450.77,83.1,66.0,1,0,MEDIUM,VERY_HIGH,0,0,0,0,STABLE,INTERMEDIATE,BASIC,0,NORMAL,0,0,1,32,64
WH-02778,NEW_IDEA,MARKETPLACE,39258,886,19.71,291.05,422.02,174.28,1284.1,,0,1,VERY_HIGH,HIGH,0,0,0,1,RAPID,ADVANCED,99.99,1,NORMAL,0,1,0,32,64
WH-02779,LIVE_URL,SAAS,58362,72,12.05,14.46,18.65,42.61,27.3,79.9,1,0,HIGH,HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,NORMAL,0,0,0,1,8
